c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276440,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276442,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276444,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276445,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276447,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276448,AAPL
