c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276771,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276772,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276774,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276776,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276777,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276779,AAPL
