c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275360,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275362,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275363,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275365,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275367,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275368,AAPL
