c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275290,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275291,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275293,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275294,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275296,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275297,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275299,AAPL
