c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275110,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275111,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275113,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275114,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275116,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275117,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275119,AAPL
