c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275370,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275372,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275374,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275376,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275377,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275379,AAPL
