c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275420,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275422,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275423,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275425,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275426,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275428,AAPL
