c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276140,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276142,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276143,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276145,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276146,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276148,AAPL
