c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276641,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276643,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276644,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276646,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276647,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276649,AAPL
