c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276041,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276042,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276044,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276045,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276047,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276048,AAPL
