c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276470,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276472,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276474,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276475,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276477,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276478,AAPL
