c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275930,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275932,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275933,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275935,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275937,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275938,AAPL
