c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275670,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275671,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275673,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275674,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275676,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275677,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275678,AAPL
