c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276180,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276182,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276183,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276185,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276186,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276188,AAPL
