c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275620,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275622,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275623,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275625,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275626,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275628,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275629,AAPL
