c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275120,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275122,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275123,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275125,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275126,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275128,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275129,AAPL
