c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276271,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276272,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276274,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276276,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276277,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276279,AAPL
