c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275571,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275573,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275574,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275575,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275577,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275578,AAPL
