c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276501,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276503,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276504,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276506,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276507,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276509,AAPL
