c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276081,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276082,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276084,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276085,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276087,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276088,AAPL
