c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275481,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275482,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275484,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275485,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275487,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275488,AAPL
