c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276791,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276792,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276794,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276795,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276797,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276798,AAPL
