c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276760,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276761,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276763,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276765,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276766,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276768,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276769,AAPL
