c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275680,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275682,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275683,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275685,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275686,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275688,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275689,AAPL
