c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275760,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275761,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275763,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275764,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275766,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275767,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275769,AAPL
