c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275980,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275982,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275983,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275985,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275986,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275987,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275989,AAPL
