c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276361,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276363,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276364,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276366,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276367,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276369,AAPL
