c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276371,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276372,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276374,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276375,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276377,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276378,AAPL
