c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754276010,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276011,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276013,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276014,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276016,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276017,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754276019,AAPL
