c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275400,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275402,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275403,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275405,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275406,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275408,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275409,AAPL
