c,h,l,o,pc,t,timestamp,symbol
202.38,213.58,201.5,210.865,207.57,1754092799,1754275550,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275552,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275553,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275555,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275556,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275558,AAPL
202.38,213.58,201.5,210.865,207.57,1754092799,1754275559,AAPL
